0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-3.13,-1.88,-1,-1.63,0.12,0.5,-0.63,-0.25,1.63,0.88,-1.75,0.12,1.37,0.63,1.5,-4.13,0.5,1.63,0.63,0,2,1.63,-1.12,-0.37,-0.12,0.12,0.12,-1,-2.63,-1.37,-2,-28.12,-4,35.63,-0.88,1,0.854389815
-3.25,-2.38,-1,-1.75,0.25,0.63,-0.75,0,1.63,0.63,-2.13,0,-0.75,0.88,0.88,-0.25,1.12,1.5,1,0.5,1.12,1.5,-0.37,-0.5,0.5,-0.75,-0.75,-0.63,-2.63,-1.12,-1.88,12.75,5.38,-15.88,0.25,-8.75,0.814511315
-3.13,-0.5,-1.12,-1.5,0.12,0.88,-0.5,-0.37,1.5,0.75,-2.5,0.25,3.38,0.5,1.37,-0.12,1.12,2,0.37,-0.25,1.63,1.63,-0.25,-0.25,-0.25,-0.37,-0.12,-0.88,-2.13,-1.25,-2.13,-10,-9.88,-10.38,-20.87,7.75,0.773920035
-3.13,-2,-1,-1.5,0.37,0.5,-0.75,-0.25,1.5,1,-2.13,0.5,0.63,0.75,1,-4.5,1,1.12,0.63,0.12,1.5,2,-1,-0.75,0.12,-0.37,0.37,-0.63,-2.88,-1.37,-2.13,-5.63,-20,-9.63,16.62,0.37,0.736315591
-3.25,-2.25,-1,-1.63,0.12,0.75,-0.75,-0.25,1.63,0.75,-1.75,0.12,1.12,0.88,1.5,0.63,0.88,1.5,0.5,0.37,1.75,0.88,-0.5,-0.12,0.25,0.12,-0.37,-1,-2.5,-1.5,-1.88,-14.5,26.87,4,-14.63,-4.88,0.704760338
-3.13,-1.75,-1.12,-1.63,0.25,0.25,-0.63,-0.25,1.37,0.75,-2.25,0.12,1.12,0.5,1.5,0,1,1.88,0.75,-0.25,1.63,1.63,-0.75,0.37,0.12,-1.12,-0.37,-0.88,-2.75,-1,-2.13,6,-5.5,-14.63,-8.63,-15.25,0.681714008
-3.13,-2.13,-1,-1.63,0.25,0.5,-0.75,-0.25,1.63,0.63,-2.25,0.63,2.63,0.63,1.37,-0.37,1.12,1.5,0.12,0.12,1.37,1.75,-0.12,-0.75,0,-0.37,-0.37,-0.25,-2.38,-1.63,-2,-9.75,0.5,-15.63,-4.13,5.38,0.669017539
-3.25,-2,-1.12,-1.5,0.12,0.5,-0.63,-0.37,1.63,0.88,-1.75,0,1.37,0.75,1.37,0.37,0.63,1.88,0.5,0,1.75,1.75,-1.25,-0.25,-0.12,0.25,0.12,-1,-2.75,-1.25,-2,-16,-9,36.13,-1.37,-10.13,0.667648266
-3.25,-2.13,-1,-1.75,0.25,0.5,-0.75,-0.12,1.63,0.63,-2.25,0.25,-0.88,0.75,1.25,3.13,1,1.5,1,0.37,0.88,1.5,-0.5,-0.37,0.37,-0.5,-0.63,-0.75,-2.75,-1.37,-1.88,6.63,5.75,-15.75,-9.38,-8,0.677396087
-3.13,-1.25,-1,-1.63,0.25,0.5,-0.37,-0.37,1.75,0.88,-2.25,0.12,3.38,0.63,1.5,0.12,0.75,1.63,0.37,-0.12,1.5,1.63,-0.25,0.12,-0.37,-0.37,-0.25,-0.88,-2.13,-1.12,-2.25,-5.25,0.37,-9.5,-13.75,-1.5,0.696777888
-3.25,-2.13,-1.12,-1.37,0.25,0.5,-0.75,-0.25,1.63,1,-2.25,0.25,0.75,0.63,1.5,-9.88,1.12,1.12,0.63,0.12,1.37,2,-0.5,-1,0,-0.5,0.25,-0.5,-2.88,-1.37,-2,-9.38,-20.87,-3.75,4.63,-1,0.723384857
-3.13,-2,-1,-1.63,0.12,0.5,-0.75,-0.37,1.75,0.88,-1,0.25,0.75,0.88,1.63,1.12,1,1.75,0.5,0.37,1.63,1.12,-0.37,-0.37,0.12,0,-0.5,-1,-2.75,-1.37,-2,-15.88,27.25,3.5,-10,-5.38,0.754534376
-3.13,-1.75,-1.12,-1.37,0.25,0.5,-0.63,-0.12,1.5,0.88,-2.25,0.12,1.25,0.5,1.12,0.25,1,1.88,0.75,-0.12,1.5,2,-0.63,0,0.25,-1,-0.25,-0.88,-2.88,-1.12,-2,6.13,-0.63,-15.13,-1.75,-9.75,0.787923956
-3.25,-2.25,-1,-1.63,0.25,0.75,-0.75,-0.25,1.63,0.88,-2.25,0.37,2.25,0.5,1,0,1.25,1.63,0.12,0.12,1.63,1.63,0,-0.88,-0.12,-0.37,-0.37,-0.12,-2.63,-1.63,-2,-10,0.63,-26.87,-3.75,15,0.822093029
-3.13,-1.88,-1.12,-1.5,0.12,0.37,-0.63,-0.25,1.63,0.88,-2,0.37,1.25,0.5,1.63,0.25,0.5,1.63,0.5,0,2.13,1.88,-1.25,-0.37,-0.12,-0.37,0.37,-1,-2.88,-1.37,-2.13,-17.37,-10.88,38.5,3.88,-10.38,0.856656955
-3.13,-2.25,-1,-1.5,0.25,0.5,-0.75,-0.37,1.75,0.63,-2.13,0.12,-1.63,0.88,1.25,4.63,0.88,1.75,0.63,0.25,1.12,1.5,-0.5,-0.37,0.5,-0.25,-0.88,-0.75,-2.75,-1.37,-1.88,7.25,5.88,-16,-9.63,3.5,0.892268207
-3.13,-1.5,-1.12,-1.63,0.12,0.63,-0.63,-0.37,1.5,0.88,-2.25,0.12,3.5,0.12,1.25,0,0.75,2,0.37,0,1.63,1.63,-0.12,0,-0.63,-0.37,-0.12,-0.75,-2,-1.25,-2.13,-5.38,-10,-9.38,-20.25,-3.63,0.93011572
-3.25,-2.13,-1.12,-1.63,0.37,0.5,-0.75,-0.25,1.5,0.88,-2.13,0,0.5,0.37,1.12,-4,1,1.12,0.75,0.12,1.37,2,-0.37,-1,0.12,-0.5,0.12,-0.5,-2.88,-1.37,-2,-10.75,-16.87,-9.75,31.62,-5.75,0.970799241
-3.13,-1.88,-0.88,-1.5,0.12,0.5,-0.63,-0.25,1.75,0.75,-1,0.25,1.12,0.88,1.37,0.5,1,1.75,0.5,0.5,1.75,1.25,-0.75,-0.37,-0.12,0.12,-0.5,-1.12,-2.75,-1.37,-2,-4.38,21.37,5.88,-15.75,0.25,1.013108035
-3.13,-1.88,-1.12,-1.63,0.25,0.5,-0.63,-0.12,1.37,0.75,-2,0,1.5,0.5,1,0.12,0.88,1.75,0.88,-0.12,1.25,1.63,-0.63,0.5,0.25,-0.88,-0.25,-0.63,-2.75,-1,-2,2.25,-5.25,-14.13,-0.75,-14.88,1.054065531
-3.25,-1.88,-1,-1.63,0.25,0.5,-0.88,-0.25,1.75,0.75,-2.25,0.5,3.63,0.75,1.37,0,1.37,1.63,0.25,0,1.5,1.5,0,-0.5,0,-0.37,-0.25,0,-2.5,-1.63,-2,-9.63,-5.13,-22.12,-5.25,4,1.090512824
-3.13,-1.88,-1,-1.63,0.12,0.37,-0.63,-0.25,1.63,1,-2.13,0.37,1.12,0.37,1.63,1.88,0.75,1.63,0.63,-0.12,1.88,1.63,-1,-0.25,0,-0.25,0.25,-1,-2.88,-1.25,-2.13,-29.25,-5.25,33,-1.63,-10.5,1.120605427
-3.13,-2.5,-1.12,-1.63,0.37,0.5,-0.75,-0.12,1.63,0.5,-2.25,0,-1.63,0.88,1,5,1,1.63,0.88,0.25,1.12,1.5,-0.37,-0.37,0.25,-0.37,-0.75,-0.63,-2.63,-1.5,-1.88,1.63,5.75,-16,-9.25,3.25,1.144163658
-3.13,-1.37,-1.12,-1.63,0.25,0.75,-0.75,-0.5,1.63,0.88,-2.13,-0.12,1.63,0.63,1.25,0.25,0.88,1.88,0.5,-0.25,1.63,1.5,-0.5,0.12,-0.37,-0.37,-0.12,-0.75,-2.25,-1.25,-2.13,-4.88,-9.25,-9.75,-22,-4.38,1.162276403
-3.13,-2.13,-1,-1.5,0.25,0.5,-0.75,-0.25,1.5,0.88,-2.25,0.5,0.12,0.75,1.37,-4.75,0.88,1.37,0.5,0.12,1.25,2.25,-0.25,-0.88,0.12,-0.37,-0.12,-0.25,-2.88,-1.37,-2.13,-10,-12.25,-4,6.63,-1.63,1.176755175
-3.25,-1.88,-1.12,-1.5,0.12,0.63,-0.75,-0.25,1.75,0.75,-1.12,0.12,1.37,0.75,1.37,4.5,1,1.88,0.5,0.63,1.88,1.12,-0.63,-0.25,-0.12,0.12,-0.12,-1.12,-2.75,-1.37,-2.13,-9.75,12.5,10.38,-10.88,0.25,1.189644789
-3.13,-1.88,-1.25,-1.63,0.25,0.37,-0.5,-0.25,1.5,0.63,-2.13,0,0.75,0.63,1.12,-0.37,1.12,1.75,1,-0.12,1.12,1.88,-0.63,-0.12,0.12,-1,-0.25,-0.75,-2.75,-1,-1.88,6.75,-6.13,-14.63,-0.75,-4.5,1.202790119
-3.25,-1.63,-1,-1.5,0.37,0.63,-0.75,-0.25,1.75,0.88,-2.5,0.12,2.25,0.75,1.63,0,1.5,1.88,0.12,0.12,1.37,1.5,0.12,-0.12,-0.25,-0.25,-0.25,-0.25,-2.38,-1.5,-2,0.5,-4.75,-23.62,-4.63,10.25,1.217460688
-3.13,-2,-1.12,-1.5,0.25,0.37,-0.75,-0.25,1.63,0.88,-1.75,0.75,0.88,0.63,1.5,-4.25,0.75,1.63,0.63,0.12,1.75,1.88,-1.25,-0.25,0,-0.5,0.37,-0.88,-2.88,-1.25,-2.13,-6.13,-14.88,27.62,5.13,-10.88,1.234084206
-3.13,-2.25,-1,-1.63,0.25,0.5,-0.75,-0.12,1.63,0.63,-2.25,0.25,-0.25,0.63,1.12,4.88,1.12,1.63,0.63,0.5,1.25,1.25,-0.37,-0.37,0.63,-0.25,-0.75,-0.75,-2.75,-1.37,-1.75,0.88,10.25,-10.13,0.5,9.88,1.252147736
-3.13,-1.63,-1.12,-1.75,0.25,0.63,-0.5,-0.5,1.5,0.88,-2.38,-0.12,2.25,0.25,1.12,0.12,1,2,0.63,-0.25,1.63,1.63,-0.25,0.12,-0.5,-0.5,-0.12,-0.75,-2.13,-1.12,-2.25,-5.75,-9.63,-0.37,-31.5,-9.25,1.270289584
-3.25,-2.13,-1.12,-1.63,0.37,0.5,-0.75,-0.12,1.5,0.75,-2.13,0.25,-0.25,0.37,1.25,-5.13,1.12,1.25,0.5,0.12,1.25,1.75,-0.37,-0.88,0.12,-0.5,-0.12,-0.25,-2.88,-1.63,-2,-9.88,-8.25,-9.13,18,4.63,1.286535605
-3.13,-1.88,-0.88,-1.5,0.25,0.5,-0.75,-0.25,1.75,0.88,-1,0,1.5,0.63,1.75,6.25,0.88,1.88,0.37,0.5,1.88,1.25,-0.63,-0.25,-0.12,0.12,0,-1.12,-2.63,-1.37,-2.13,-14.13,-4.5,14,-9.88,-9.63,1.298535732
-3,-1.88,-1.12,-1.63,0.25,0.5,-0.5,-0.12,1.5,0.75,-2.13,0.12,-0.37,0.63,1.12,-0.12,1,1.63,0.75,0.12,1.25,1.63,-0.75,-0.25,0.37,-0.63,-0.25,-0.63,-2.63,-1,-1.88,7.63,-0.75,-15.13,0.37,-21.75,1.303630117
-3.25,-1.25,-1,-1.63,0.12,0.5,-0.75,-0.63,1.63,0.88,-2.5,0.12,2.13,0.75,1.25,0,1.25,2.13,0.25,0,1.63,1.5,0,-0.12,-0.37,-0.37,-0.25,-0.37,-2.38,-1.5,-2.13,-10.38,0,-26,-9.25,27.12,1.298815015
-3.13,-2,-1,-1.5,0.37,0.37,-0.75,-0.25,1.5,1.25,-2,0.5,0.5,0.75,1.37,-4.13,0.88,1.5,0.88,0,1.88,2,-0.75,-0.12,0.12,-0.63,0.12,-0.63,-3.13,-1.25,-2.13,-5.75,-5,8,8.88,-4.75,1.28119012
-3.25,-2.5,-1,-1.63,0.12,0.63,-0.63,0,1.75,0.75,-2.25,0.25,1.25,1,1.37,1.37,1.12,1.75,0.37,0.63,1.37,1.12,-0.37,-0.5,0.63,0,-0.63,-0.88,-2.63,-1.37,-1.75,-9.13,2.88,-0.37,-10,1.12,1.249409949
-3.13,-1.5,-1.12,-1.5,0.25,0.5,-0.63,-0.25,1.37,0.88,-2.25,-0.12,1.75,0.63,1.25,0,0.88,1.88,0.75,-0.37,1.63,1.63,-0.88,0.37,-0.12,-1,-0.12,-0.88,-2.5,-1.12,-2.13,3.25,-10.25,-15,-25.25,-5.63,1.205005904
-3.25,-2,-1.12,-1.63,0.25,0.5,-0.75,-0.25,1.63,0.75,-2.13,0.5,1.37,0.75,1.25,-1.5,1.12,1.37,0.63,0.25,1.5,1.88,-0.37,-1.12,0.12,-0.37,-0.37,-0.25,-2.88,-1.75,-2,-10,9.5,-14.75,8.38,6.75,1.151767207
-3.13,-1.88,-1,-1.5,0.12,0.37,-0.75,-0.37,1.63,1,-1.88,0,1.25,0.5,1.5,5.38,0.75,1.75,0.63,0.25,1.88,1.37,-1,-0.25,0,0.12,0.12,-1,-2.75,-1.25,-2.13,-23.87,-3.5,30.37,-6.38,-10,1.093895335
-3.13,-2.13,-1.12,-1.75,0.25,0.37,-0.75,-0.25,1.5,0.88,-2,0.25,0,0.5,1,0,1,1.75,1.12,0.37,1,1.63,-0.5,-0.37,0.5,-0.75,-0.5,-0.5,-2.75,-1,-1.88,12.38,4.75,-14.63,-5.5,-23.12,1.034744653
-3.13,-1.12,-1.12,-1.63,0.25,0.75,-0.63,-0.5,1.63,0.88,-2.13,0,2.75,0.63,1.5,0.12,1.25,1.88,0.37,0.12,1.63,1.5,0.12,-0.5,-0.63,-0.37,-0.25,-0.88,-2.38,-1.25,-2.13,-9.5,-10.38,-9,-15.38,11.88,0.976504777
-3.13,-1.88,-1.12,-1.5,0.25,0.5,-0.75,-0.25,1.5,1.25,-2.13,0.25,0.37,0.75,1.37,-8.5,1,1.37,0.63,0,1.63,1.88,-0.75,-0.63,0.12,-0.5,0.37,-0.5,-3,-1.37,-2,-5.38,-20.5,0.88,6.75,-6.25,0.920344009
-3.13,-2.25,-1,-1.88,0.12,0.5,-0.75,-0.12,1.75,0.75,-1.5,0.12,1.5,0.88,1.5,1,1,1.63,0.5,0.5,1.75,0.75,-0.5,-0.12,0.5,0,-0.5,-0.88,-2.63,-1.37,-1.88,-3.88,25.87,8.25,-14.88,-5,0.866668486
-3.13,-1.75,-1.12,-1.75,0.25,0.5,-0.75,-0.12,1.37,0.88,-2,0,1,0.5,1.25,0,1,1.88,0.75,-0.25,1.63,1.63,-0.63,0.37,0.37,-1,-0.12,-0.75,-2.75,-1,-2.25,4.75,-0.37,-15.88,-7.88,-13.63,0.815394131
-3.25,-2.13,-1,-1.63,0.25,0.63,-0.88,-0.25,1.63,0.75,-2.13,0.5,2.5,0.5,1.37,-0.75,1.37,1.5,0.25,0.37,1.5,1.75,0,-0.63,0,-0.37,-0.37,-0.37,-2.5,-1.63,-2,-10.25,-0.12,-21,0.75,6.75,0.766216278
-3.13,-1.88,-1,-1.37,0,0.5,-0.63,-0.12,1.63,1,-2,-0.12,1.12,0.63,1.37,1.25,0.63,1.75,0.5,0,2.13,1.5,-1.25,-0.37,0,0,0.12,-1.12,-2.88,-1.37,-2.13,-23.62,-5.38,35.75,-1.12,-9.88,0.718850517
-3.13,-2.13,-1,-1.63,0.25,0.5,-0.75,0,1.63,0.63,-2.13,0.12,-1.75,1.12,1.25,-1.12,1.12,1.63,1.12,0.25,1.25,1.5,-0.88,-0.37,0.5,-0.63,-0.75,-0.75,-2.75,-1.37,-2,13.5,6.5,-15.38,0.63,-8.88,0.673194855
-3.13,-1.25,-1.12,-1.63,0.25,0.5,-0.63,-0.37,1.63,0.88,-2.13,0,4,0.5,1.5,-0.25,1,1.88,0.25,-0.25,1.75,1.63,-0.12,0,-0.5,-0.25,-0.25,-0.88,-2.25,-1.25,-2.13,-10.88,-9.75,-3.88,-15.75,-2.13,0.629380085
-3.13,-2.13,-1.12,-1.5,0.25,0.25,-0.63,-0.12,1.5,1,-2.13,0.12,0.63,0.63,1.37,-4.63,1.12,1.25,0.63,0.12,1.5,1.88,-0.5,-1,0.12,-0.37,0.37,-0.5,-3.13,-1.5,-2.13,-9.63,-25.62,-3,14,-0.88,0.587728844
-3.13,-2,-0.88,-1.63,0.12,0.63,-0.75,-0.25,1.75,0.88,-1,0,1.37,1,1.37,0.5,1.12,1.75,0.5,0.63,1.75,1.25,-0.75,-0.25,0.12,0,-0.25,-1.12,-2.5,-1.37,-2,-9.63,8.25,6.63,-11.5,-9.63,0.54869048
-3.13,-2,-1.12,-1.63,0.12,0.5,-0.5,-0.12,1.37,0.75,-2.13,0.25,0.37,0.63,1.12,0.25,1,1.75,0.88,-0.25,1.12,1.63,-0.5,0,0.12,-1,-0.25,-0.75,-2.75,-1,-2,8,-5.13,-14.63,-4.38,-15.13,0.512825133
-3.25,-1.75,-1,-1.63,0.37,0.5,-0.75,-0.37,1.75,0.88,-2.38,0.37,1.88,0.88,1.25,-0.37,1.37,1.88,0.25,0.25,1.63,1.5,-0.25,-0.63,0,-0.25,-0.25,-0.25,-2.5,-1.5,-2,-10,0.37,-22.5,-4.38,7,0.480884607
-3.13,-1.88,-1.12,-1.5,0.25,0.37,-0.75,-0.25,1.5,1,-2,0.25,1.25,0.63,1.75,-5,0.88,1.75,0.63,0,2.13,1.88,-0.88,-0.25,-0.12,-0.63,0.25,-0.88,-2.88,-1.25,-2.13,-8.5,-8.88,32,8.75,-10.13,0.454001317
-3.25,-2.5,-1,-1.75,0.25,0.5,-0.75,-0.12,1.88,0.63,-2.25,0.25,-0.37,0.75,1.25,4.63,1.12,1.75,0.88,0.37,1.37,1.5,-0.37,-0.37,0.5,-0.25,-0.75,-0.75,-2.63,-1.37,-1.75,-1.75,5.63,0.37,-9.75,3.5,0.433953098
-3.13,-1.5,-1.12,-1.63,0.25,0.63,-0.5,-0.25,1.5,0.88,-2.25,-0.12,2.13,0.25,1.37,-0.25,1,1.75,0.75,-0.37,1.63,1.5,-0.75,0.25,-0.25,-0.5,-0.25,-0.75,-2,-1.12,-2.13,-5.25,0.37,-15,-26.87,-2.88,0.423420927
-3.25,-2.13,-1.12,-1.63,0.25,0.75,-0.75,-0.25,1.5,0.75,-2.13,0.5,0.12,0.5,1.25,-5.13,1.25,1.25,0.63,0.12,1.5,2,-0.37,-1,0.12,-0.5,0,-0.12,-3,-1.5,-2,-5,-8,-3.63,27.12,3.25,0.426040863
-3.13,-1.88,-0.88,-1.5,0,0.5,-0.75,-0.37,1.63,1,-1.12,0.12,1.37,0.88,1.25,11,0.75,1.88,0.63,0.5,2,1.37,-0.63,-0.25,-0.12,0,-0.12,-1.25,-2.63,-1.5,-2.13,-14,7.75,9,-10.88,-10.13,0.445785946
-3.13,-1.88,-1.25,-1.63,0.25,0.5,-0.63,-0.25,1.5,1,-2.13,0,0.63,0.75,0.88,0,1,1.63,1,0.25,1.12,1.63,-0.63,-0.25,0.25,-0.88,-0.25,-0.75,-2.75,-0.88,-1.88,20.12,-0.25,-14.38,6.63,-15.38,0.485178446
-3.13,-1.37,-1.12,-1.75,0.25,0.5,-0.75,-0.25,1.75,0.88,-2.38,0.12,1.25,0.75,1.37,-0.5,1.37,1.88,0.12,0.12,1.63,1.5,-0.12,0,-0.25,-0.37,-0.37,-0.37,-2.25,-1.63,-2.13,-16,-10.5,-42.75,-15.5,31.12,0.542929491
-3.13,-2,-1.12,-1.37,0.25,0.5,-0.75,-0.37,1.63,1,-1.63,0.5,0.88,0.88,1.63,-4.63,0.75,1.75,0.75,0,1.88,1.88,-1.12,-0.37,0.12,-0.5,0.25,-1.12,-3.13,-1.25,-2.13,-6.88,-10.38,11.25,5.25,-10.13,0.613242481
-3.25,-2.13,-1.12,-1.75,0.25,0.5,-0.75,-0.12,1.63,0.75,-2,0.25,-0.63,0.75,1.5,4.5,1.12,1.63,0.63,0.63,1.25,1.37,-0.37,-0.12,0.5,-0.37,-0.75,-0.75,-2.75,-1.5,-1.88,-8.88,6,-11.13,-9.25,5.63,0.68800747
-3.13,-1.5,-1.12,-1.5,0.25,0.75,-0.63,-0.37,1.5,1,-2.25,-0.25,2.5,0.5,1.25,0,0.88,2,0.37,-0.37,1.5,1.63,-0.75,0.25,-0.25,-0.63,0,-0.88,-2,-1,-2.13,4.13,-10.38,-9.75,-31.75,-4.25,0.759880874
-3.13,-2.25,-1,-1.5,0.5,0.63,-0.88,-0.25,1.75,0.88,-2.13,0.25,-0.12,0.75,1.37,-4.5,1.25,1.37,0.5,0.12,1.37,2.13,-0.25,-0.88,0.12,-0.5,-0.37,-0.25,-3,-1.5,-2,-4.88,3.5,-10.38,25.75,9.25,0.82389101
-3.25,-1.88,-1,-1.37,0,0.5,-0.63,-0.25,1.75,1,-1.25,0.12,1.25,0.75,1.5,10.75,0.88,1.88,0.5,0.5,1.88,1.25,-0.75,-0.5,-0.12,0.25,-0.12,-1.25,-2.75,-1.5,-2.13,-10.25,7.38,7.75,-0.12,-10.13,0.877440804
-3.13,-1.88,-1,-1.63,0.25,0.5,-0.63,-0.12,1.5,0.75,-2,0,1.12,0.5,1,-0.25,1,1.5,1,-0.12,1.25,1.63,-0.75,-0.37,0.25,-0.75,-0.25,-0.63,-2.75,-0.88,-2,25.37,-5.25,0.63,-4.25,-20.37,0.919663784
-3.25,-1.63,-1.12,-1.63,0.25,0.63,-0.75,-0.37,1.63,0.88,-2.38,0.12,0.88,0.37,1.63,0,1.25,1.75,0.25,0.12,1.63,1.37,-0.12,-0.12,-0.37,-0.37,-0.25,-0.37,-2.38,-1.63,-2,-15.25,-9.38,-32.88,-13.75,7,0.95077607
-3.25,-2,-1.12,-1.5,0.37,0.37,-0.75,-0.25,1.5,0.88,-1.88,0.63,0.88,0.75,1.5,-4,0.88,1.75,0.63,0,2.13,1.88,-1.12,-0.5,0,-0.5,0.25,-1,-3.25,-1.37,-2.13,-6.63,-8.5,23.5,15.38,-10.75,0.971609925
-3.13,-2.38,-0.88,-1.75,0.25,0.5,-0.75,0,1.75,0.63,-2.38,0.25,0.75,0.88,1.25,1.75,1.12,1.63,0.75,0.5,1.37,1.5,-0.5,-0.5,0.63,-0.25,-0.75,-0.75,-2.63,-1.37,-1.88,-4.38,6.63,0.37,-10.13,5.63,0.983320964
-3.13,-1.63,-1.12,-1.63,0.25,0.5,-0.75,-0.37,1.63,0.88,-2.13,0,1.5,0.63,1.12,0.12,1,2,0.75,-0.5,1.5,1.63,-0.63,0.25,-0.25,-0.37,-0.25,-0.75,-2.25,-1.12,-2.25,3.88,-10.13,-10.38,-32,-3.88,0.987226492
-3.25,-2,-1,-1.63,0.37,0.5,-0.75,-0.25,1.63,0.75,-2.13,0.5,0.5,0.37,1.25,-10.25,1,1.37,0.63,0.12,1.37,1.88,-0.37,-0.75,0,-0.5,-0.12,-0.25,-2.88,-1.63,-2.13,-10.5,3.13,-10.25,17.37,5.5,0.984743427
-3.25,-1.88,-1,-1.63,0,0.5,-0.75,-0.25,1.75,0.88,-1.5,0.25,1.63,0.75,1.63,5.88,0.88,1.75,0.5,0.25,1.75,1.25,-0.88,-0.37,0,0.25,-0.12,-1,-2.63,-1.25,-2.13,-14.75,2,10.5,-10.38,-10,0.977408448
-3.13,-1.88,-1.25,-1.63,0.12,0.5,-0.5,-0.25,1.37,0.75,-2.25,0.12,0.88,0.75,0.88,-0.25,1,1.5,0.88,0,1.25,1.63,-0.63,-0.37,0.25,-0.75,-0.25,-0.75,-2.75,-1,-1.88,26,-5.25,-14.75,-4.38,-20.75,0.966968384
-3.25,-1.25,-1,-1.63,0.37,0.5,-0.75,-0.25,1.75,0.88,-2.5,0.25,1.88,0.63,1.37,-0.5,1.25,1.75,0.12,0.25,1.63,1.5,0,-0.25,-0.37,-0.37,-0.25,-0.37,-2.5,-1.5,-2.13,-9.75,0.37,-36.38,-13.25,31.5,0.955521918
-3.25,-2,-1.12,-1.5,0.37,0.37,-0.75,-0.25,1.5,0.88,-2,0.5,0.75,0.37,1.63,-3.88,0.88,1.63,0.5,0,2,1.63,-1,-0.37,0,-0.5,0.25,-1,-3,-1.25,-2,-6.38,-3.5,11.5,8,0.12,0.945662319
-3.25,-2.25,-1,-1.75,0.25,0.5,-0.75,-0.25,1.75,0.63,-2.25,0.25,0.12,0.88,0.88,1.63,1.12,1.63,0.75,0.37,1.37,1.12,-0.5,-0.37,0.63,-0.25,-0.75,-0.75,-2.75,-1.37,-1.88,-4.88,6.38,-10.63,-0.12,1,0.940488651
-3.13,-1.63,-1.12,-1.63,0.25,0.63,-0.63,-0.25,1.5,0.88,-2.13,0,1.5,0.25,1.5,0.25,1,2,0.75,-0.25,1.63,1.63,-0.88,0.25,-0.37,-0.75,-0.12,-0.88,-2.13,-1.12,-2.13,4.25,-9.88,0.25,-37,-8.88,0.943264291
-3.13,-2.13,-1.12,-1.63,0.37,0.75,-0.88,-0.25,1.63,0.75,-2.13,0.5,-0.37,0.63,1.25,-6,1,1.37,0.5,0.12,1.5,1.75,-0.5,-0.75,0.12,-0.37,-0.37,-0.37,-2.75,-1.63,-2.13,-10,-2.13,-9.5,26.25,5.75,0.956604498
-3.13,-2,-1,-1.37,0.25,0.5,-0.75,-0.25,1.63,0.88,-1.25,0.12,1.12,0.63,1.5,6.5,0.75,1.88,0.63,0.25,2,1.37,-0.75,-0.25,0,0.25,0,-1,-2.63,-1.37,-2.13,-14.75,-3.63,7.25,-5.25,-9.13,0.981415641
-3.13,-2,-1.12,-1.63,0.25,0.5,-0.63,-0.12,1.63,0.88,-2,0.12,1.37,0.75,0.75,-0.37,1,1.5,1,0,1,1.63,-0.63,-0.5,0.37,-0.63,-0.37,-0.63,-2.75,-0.88,-2,26.5,4.13,-15.13,-4.5,-21,1.015927069
-3.13,-1.25,-1,-1.88,0.25,0.5,-0.75,-0.37,1.63,0.88,-2.5,0.37,1.37,0.63,1.12,0.37,1.5,2,0.12,0.12,1.63,1.37,-0.12,-0.25,-0.25,-0.37,-0.5,-0.5,-2.38,-1.5,-2.13,-15.88,-9.63,-33.75,-14.75,26.62,1.055149992
-3.25,-2,-1.12,-1.5,0.37,0.63,-0.75,-0.25,1.63,1,-2.13,0.75,0.75,0.63,1.25,-4.25,0.75,1.5,0.63,0.12,2,1.63,-0.88,-0.25,0.12,-0.37,0.37,-0.88,-3.13,-1.25,-2.13,-2.25,-10.13,27.87,4.25,-10.38,1.091795068
-3.25,-2.25,-1,-1.75,0.25,0.37,-0.88,-0.25,1.75,0.63,-2.25,0.12,1.37,0.75,1.25,1,1.12,1.63,0.63,0.5,1.25,1.37,-0.37,-0.37,0.63,-0.25,-0.75,-0.75,-2.63,-1.5,-1.88,-3.75,5.88,0.37,-10.13,-0.12,1.119339875
-3.13,-1.63,-1,-1.5,0.25,0.5,-0.63,-0.37,1.63,0.88,-2.25,0,1.25,0.37,1.12,0,0.88,2.13,0.5,-0.25,1.63,1.75,-0.75,0.12,-0.37,-0.63,-0.25,-0.63,-2,-1.12,-2.13,4.13,-10.38,-15.5,-31.37,-10.25,1.134983293
-3.25,-2.13,-1,-1.63,0.25,0.5,-0.88,-0.25,1.63,0.88,-2.13,0.25,0.12,0.63,1.12,-9.75,1.12,1.37,0.63,0.12,1.37,2.13,-0.12,-0.88,0.12,-0.5,-0.25,-0.37,-3,-1.63,-2.25,-5.13,2.88,-11,19.87,4.25,1.139816085
-3.25,-1.63,-0.88,-1.5,0.12,0.5,-0.63,-0.25,1.75,0.75,-1.25,0,1.37,1,1.5,11,0.63,1.75,0.5,0.5,1.88,1.37,-0.63,-0.25,0,-0.12,-0.12,-1.12,-2.63,-1.37,-2.13,-16,6.88,8.88,-11.13,-9.38,1.137032647
-3.13,-2,-1.12,-1.5,0.25,0.37,-0.63,0.12,1.63,0.88,-2.25,0.12,0.37,0.75,1.12,0,1.12,1.63,1,0.12,1,1.5,-0.63,0,0.5,-0.75,-0.25,-0.63,-2.75,-1,-1.88,19.75,-0.37,-15.38,-4.25,-16.37,1.130256098
